ref,word,sourceid,synset_id,gloss,alternate_words
s2xnjmz7xs_hiya.mp4,absolute value,102,112816428,a numerical value regardless of its sign,absolute_value
swnxhm3tue_hiya.mp4,absolute value function,4,,,
akvd07na0f_hiya.mp4,absolutely,4,400008642,"completely and without qualification; used informally as intensifiers; ""an absolutely magnificent painting""; ""a perfectly idiotic idea""; ""you''re perfectly right""; ""utterly miserable""; ""you can be dead sure of my innocence""; ""was dead tired""; ""dead right""","absolutely, dead, perfectly, utterly"
cala01anjy_hiya.mp4,absolutely nothing,9,,,
ikzuauhiy3_hiya.mp4,absolution,4,100087564,the act of absolving or remitting; formal redemption as pronounced by a priest in the sacrament of penance,"absolution, remission, remission_of_sin, remittal"
0xhqgmn0mf_hiya.mp4,absolutism,4,105610366,the doctrine of an absolute being,absolutism
tngcvjonc1_hiya.mp4,absolutist,4,109136483,one who advocates absolutism,absolutist
llux9yy3hz_hiya.mp4,absolve,4,202476198,save from sins,"deliver, redeem, save"
buompygqwx_hiya.mp4,absorb,4,201497173,"become imbued; ""The liquids, light, and gases absorb""",absorb
s0c5bx6sz9_hiya.mp4,absorbed,9,300169339,"wholly absorbed as in thought; ""deep in thought""; ""that engrossed look or rapt delight""; ""the book had her totally engrossed""; ""enwrapped in dreams""; ""so intent on this fantastic...narrative that she hardly stirred""- Walter de la Mare; ""rapt with wonder"";","absorbed, engrossed, enwrapped, intent, rapt, wrapped"
jistlqtc7v_hiya.mp4,absorption,108,112664628,(chemistry) a process in which one substance permeates another; a fluid permeates or is dissolved by a liquid or solid,"absorption, soaking_up"
3auihdohgv_hiya.mp4,abstain,4,202389433,refrain from voting,abstain
qmymvx2k1p_hiya.mp4,abstainer,4,109139019,a person who refrains from drinking intoxicating beverages,"abstainer, abstinent, nondrinker"
8guksm8u98_hiya.mp4,abstention-vote,4,,,
zoqtq95muk_hiya.mp4,abstinence,4,101007399,act or practice of refraining from indulging an appetite,abstinence
ylahncuumy_hiya.mp4,"abstinence, sexual  purity, morality",68,,,
gbplfrhx8w_hiya.mp4,"abstinence, sexual purity, morality",68,,,
nlbgce6gqm_hiya.mp4,abstract,104,301916918,"not representing or imitating external reality or the objects of nature; ""a large abstract painting""","abstract, abstractionist, nonfigurative, nonobjective"
ht3mvgqwuh_hiya.mp4,abstract,4,106068715,a sketchy summary of the main points of an argument or theory,"abstract, outline, precis, synopsis"
8bwitxx2zp_hiya.mp4,abstract art,78,102577672,an abstract genre of art; artistic content depends on internal form rather than pictorial representation,"abstractionism, abstract_art"
phh07yqlma_hiya.mp4,abstruse,4,300860879,"difficult to penetrate; incomprehensible to one of ordinary understanding or knowledge; ""the professor''s lectures were so abstruse that students tended to avoid them""; ""a deep metaphysical theory""; ""some recondite problem in historiography""","abstruse, deep, recondite"
n26jwjnkhn_hiya.mp4,absurd,104,301382035,"inconsistent with reason or logic or common sense; ""the absurd predicament of seeming to argue that virtue is highly desirable but intensely unpleasant""- Walter Lippman","absurd, unreasonable"
gkhdsnomtn_hiya.mp4,absurder,4,,,
hug62oudgc_hiya.mp4,abu dhabi,73,108482897,a sheikhdom of eastern Arabia and capital of the United Arab Emirates,"Abu_Dhabi, United_Arab_Emirates's_capital"
apiojjkbms_hiya.mp4,abundance,104,104832088,"the property of a more than adequate quantity or supply; ""an age of abundance""","abundance, copiousness, teemingness"
la2zyawjjo_hiya.mp4,abundant,68,300013805,"present in great quantity; ""an abundant supply of water""",abundant
ghjxgeauu0_hiya.mp4,abuse,104,100400793,cruel or inhumane treatment,"abuse, ill-treatment, ill-usage, maltreatment"
120mqpyj15_hiya.mp4,abuse,78,500000320,"treat a person or an animal with cruelty or violence, especially repeatedly; ""her father abused her as a child, physically and emotionally"", ""she was fired from the nursing home for abusing her patients, denying them food and refusing to help them go to t",abuse
s3ioyinni9_hiya.mp4,abuser,4,109139558,someone who abuses,"abuser, maltreater"
izz0vr1cp2_hiya.mp4,abusive,4,301577014,expressing offensive reproach,"abusive, insulting, opprobrious, scornful, scurrilous"
nrkjbr55pe_hiya.mp4,abut,4,201425369,"lie adjacent to another or share a boundary; ""Canada adjoins the U.S.""; ""England marches with Scotland""","abut, adjoin, border, butt, butt_against, butt_on, edge, march"
5sgpxdvjj4_hiya.mp4,abuzz,4,301859419,"noisy like the sound of a bee; ""the room was abuzz over the latest scandal""","abuzz, buzzing, droning"
njbwymplst_hiya.mp4,abysmal,4,300661606,"so deep as to be unmeasurable; ""the abyssal depths of the ocean""","abysmal, abyssal, unfathomable"
rmfo7ygvun_hiya.mp4,abyssal plain,4,,,
wuwfd29gay_hiya.mp4,ac,4,102594301,a system that keeps air cool and dry,"ac, air_conditioner, air_conditioning"
beswcyo7gi_hiya.mp4,ac power,108,,,
0q5lyfgfxp_hiya.mp4,academe,4,107775093,the academic world,"academe, academia"
vubzqtrnqr_hiya.mp4,academia,9,107775093,the academic world,"academe, academia"
smizxeg2ww_hiya.mp4,academic,4,302505802,"associated with academia or an academy; ""the academic curriculum""; ""academic gowns""",academic
gqpix3ajjq_hiya.mp4,academic article,9,,,
gtjmitxnpu_hiya.mp4,academics,104,302505802,"associated with academia or an academy; ""the academic curriculum""; ""academic gowns""",academic
njwvc0jg5v_hiya.mp4,academies,4,107779324,a secondary school (usually private),academy
ccjfgwq7wm_hiya.mp4,accede,4,200778182,"to agree or express agreement; ""The Maestro assented to the request for an encore""","accede, acquiesce, assent"
wl67g7hzi0_hiya.mp4,accelerate,104,200425643,"move faster; ""The car accelerated""","accelerate, quicken, speed, speed_up"
e7lrvuwstg_hiya.mp4,accent,76,106691922,"distinctive manner of oral expression; ""he couldn''t suppress his contemptuous accent""; ""she had a very clear speech pattern""","accent, speech_pattern"
x5iev2mdhx_hiya.mp4,accentuate,4,200980547,"to stress, single out as important; ""Dr. Jones emphasizes exercise in addition to a change in diet""","accent, accentuate, emphasise, emphasize, punctuate, stress"
dp6rksat9j_hiya.mp4,accept,104,200663436,"consider or hold as true; ""I cannot accept the dogma of this church""; ""accept an argument""",accept
kurnxdhdyu_hiya.mp4,accept,104,200780419,"give sanction to; ""I approve of his educational policies""","approve, O.K., okay, sanction"
ckcbb28wqb_hiya.mp4,accept,4,202279267,"choose and follow; as of theories, ideas, policies, strategies or plans; ""She followed the feminist movement""; ""The candidate espouses Republican ideals""","adopt, espouse, follow"
exehbpwbnt_hiya.mp4,acceptable,9,300018393,"worthy of acceptance or satisfactory; ""acceptable levels of radiation""; ""performances varied from acceptable to excellent""",acceptable
x3hr0biior_hiya.mp4,access,4,102579583,"a way of entering or leaving; ""he took a wrong turn on the access to the bridge""","access, approach"
wm3zbbmf8p_hiya.mp4,accession,4,104882570,the right to enter,"access, accession, admittance, entree"
orzil0tegy_hiya.mp4,accessories,4,102579942,a supplementary component that improves capability,"accessory, add-on, appurtenance, supplement"
t0ucklmzgn_hiya.mp4,accessorise,4,,,
3my4ibhcfj_hiya.mp4,accessory,9,102579942,a supplementary component that improves capability,"accessory, add-on, appurtenance, supplement"
tikfrqusvz_hiya.mp4,accident,70,106853143,a mishap; especially one causing injury or death,accident
al4ckrnhgo_hiya.mp4,accident,107,106852933,anything that happens by chance without an apparent cause,"accident, chance_event, fortuity"
anbqob56ap_hiya.mp4,accidental,4,301302478,"associated by chance and not an integral part; ""poetry is something to which words are the accidental, not by any means the essential form""- Frederick W. Robertson; ""they had to decide whether his misconduct was adventitious or the result of a flaw in his","accidental, adventitious"
srblh4ogjh_hiya.mp4,acclaim,4,200833532,"praise vociferously; ""The critics hailed the young pianist as a new Rubinstein""","acclaim, hail, herald"
rikln8aanl_hiya.mp4,acclimate,4,200381744,"get used to a certain climate; ""They never acclimatized in Egypt""","acclimate, acclimatise, acclimatize"
xj0vgze6z1_hiya.mp4,accolade,4,106284413,"a tangible symbol signifying approval or distinction; ""an award for bravery""","accolade, award, honor, honour, laurels"
hvkj6kqze3_hiya.mp4,accommodate,4,200290397,"make fit for, or change to suit a new purpose; ""Adapt our native cuisine to the available food resources of the new country""","accommodate, adapt"
4igdvffwil_hiya.mp4,accommodations,4,106917801,making or becoming suitable; adjusting to circumstances,"accommodation, adjustment, fitting"
hf60q3ikgy_hiya.mp4,accompanied,4,302171310,"having accompaniment or companions or escort; ""there were lone gentlemen and gentlemen accompanied by their wives""","accompanied, attended"
tg9bokopvo_hiya.mp4,accompanist,4,109141954,a person who provides musical accompaniment (usually on a piano),"accompanist, accompanyist"
cyrwkt4hep_hiya.mp4,accompany,104,202636434,"be associated with; ""French fries come with the hamburger""","accompany, attach_to, come_with, go_with"
zdnmo9vsfp_hiya.mp4,accomplice,4,109142109,a person who joins with another in carrying out some plan (especially an unethical or illegal plan),"accomplice, confederate"
csshovaitm_hiya.mp4,accomplish,104,201594283,"put in effect; ""carry out a task""; ""execute the decision of the people""; ""He actioned the operation""","accomplish, action, carry_out, carry_through, execute, fulfil, fulfill"
7l0iewmtej_hiya.mp4,accomplish,4,202450929,"to gain with effort; ""she achieved her goal despite setbacks""","accomplish, achieve, attain, reach"
76pfh184ld_hiya.mp4,accomplished,4,300493936,"successfully completed or brought to an end; ""his mission accomplished he took a vacation""; ""the completed project""; ""the joy of a realized ambition overcame him""","accomplished, completed, realised, realized"
4oifypbqmp_hiya.mp4,accomplishment,4,100030589,the action of accomplishing something,"accomplishment, achievement"
jqf0qrm3td_hiya.mp4,according,4,300444950,"(followed by `to'') as reported or stated by; ""according to historians""",according
n7mltmmywp_hiya.mp4,according to,55,,,
ysoboygvyw_hiya.mp4,accordion,4,102581025,a portable box-shaped free-reed instrument; the reeds are made to vibrate by air from the bellows controlled by the player,"accordion, piano_accordion, squeeze_box"
qqkcvmsbxi_hiya.mp4,accordionist,4,109142333,a musician who plays the accordion,accordionist
l1rhxre7wn_hiya.mp4,accost,4,200958357,speak to someone,"accost, address, come_up_to"
lvonawy5la_hiya.mp4,account,9,113138562,"a formal contractual relationship established to provide for regular banking or brokerage or business services; ""he asked to see the executive who handled his account""","account, business_relationship"
s1y6idteao_hiya.mp4,account for,4,202556494,"be the reason or explanation for; ""The recession accounts for the slow retail business""",account_for
glkzjojak5_hiya.mp4,accountability,4,104478642,responsibility to someone or for some activity,"accountability, answerability, answerableness"
8vo38kevlq_hiya.mp4,"accountable, responsible",68,,,
luuf4gf2es_hiya.mp4,accountant,104,109142426,someone who maintains and audits business accounts,"accountant, comptroller, controller"
1nborg7wih_hiya.mp4,accounting,55,100584252,the occupation of maintaining and auditing records and preparing financial reports for a business,"accountancy, accounting"
34wauzf29b_hiya.mp4,accounting,78,112597794,"a statement of recent transactions and the resulting balance; ""they send me an accounting every month""","account, accounting, account_statement"
nliy99onl8_hiya.mp4,accouter,4,202274576,provide with military equipment,"accouter, accoutre"
jj9rglwcsr_hiya.mp4,accredit,4,202401427,"grant credentials to; ""The Regents officially recognized the new educational institution""; ""recognize an academic degree""","accredit, recognise, recognize"
pelgqo4xv9_hiya.mp4,accredit,4,200703739,"give credit for; ""She was not properly credited in the program""","accredit, credit"
oodkxfzjab_hiya.mp4,accretion,4,112665570,an increase by natural growth or addition,"accretion, accumulation"
ifg2wrf8dd_hiya.mp4,accrual,4,100355474,the act of accumulating,"accrual, accruement, accumulation"
ps8mg5oukh_hiya.mp4,acculturate,4,200153922,assimilate culturally,acculturate
bytmpkbn37_hiya.mp4,accumulate,104,200152940,"collect or gather; ""Journals are accumulating in my office""; ""The work keeps piling up""","accumulate, amass, conglomerate, cumulate, gather, pile_up"
pjazehgttl_hiya.mp4,accuracy,9,104581179,"the quality of nearness to the truth or the true value; ""he was beginning to doubt the accuracy of his compass""; ""the lawyer questioned the truth of my account""","accuracy, truth"
u7gqtmaetp_hiya.mp4,accurate,104,300023554,"conforming exactly or almost exactly to fact or to a standard or performing with total accuracy; ""an accurate reproduction""; ""the accounting was accurate""; ""accurate measurements""; ""an accurate scale""",accurate
q5sjn9gyfq_hiya.mp4,accursed,4,300638782,under a curse,"accursed, accurst, maledict"
j6kqkcvwe3_hiya.mp4,accusation,4,106790563,a formal charge of wrongdoing brought against a person; the act of imputing blame or guilt,"accusal, accusation"
mvieakaej5_hiya.mp4,accuse,104,200815577,"bring an accusation against; level a charge against; ""He charged the man with spousal abuse""","accuse, criminate, impeach, incriminate"
tcgzvh0c5b_hiya.mp4,accuser,4,109143336,someone who imputes guilt or blame,accuser
jkxrhrhyia_hiya.mp4,accustom,4,200264554,"make psychologically or physically used (to something); ""She became habituated to the background music""","accustom, habituate"
3pu0hpni3p_hiya.mp4,accustomed,9,300025994,"(often followed by `to'') in the habit of or adapted to; ""accustomed to doing her own work""; ""I''ve grown accustomed to her face""",accustomed
hxxgumfcpv_hiya.mp4,accustomed to,104,,,
ablp9p0tvn_hiya.mp4,ace in the hole,4,,,
fewyr1cklr_hiya.mp4,acerbate,4,200261524,make sour or bitter,acerbate
ivac8mc58o_hiya.mp4,acerbic,4,301742045,"harsh or corrosive in tone; ""an acerbic tone piercing otherwise flowery prose""; ""a barrage of acid comments""; ""her acrid remarks make her many enemies""; ""bitter words""; ""blistering criticism""; ""caustic jokes about political assassination, talk-show hosts","acerb, acerbic, acid, acrid, bitter, blistering, caustic, sulfurous, sulphurous, venomous, virulent, vitriolic"
8svel6ibit_hiya.mp4,acetone,8,113764506,the simplest ketone; a highly inflammable liquid widely used as an organic solvent and as material for making plastics,"acetone, dimethyl_ketone, propanone"
wwyqcz5pye_hiya.mp4,acetylene gas,8,,,
cdgkupvhje_hiya.mp4,ache,104,202060115,"feel physical pain; ""Were you hurting after the accident?""","ache, hurt, suffer"
nmu7dwi9q1_hiya.mp4,ache,4,201753329,"have a desire for something or someone who is not present; ""She ached for a cigarette""; ""I am pining for my lover""","ache, languish, pine, yearn, yen"
6p3mxmj5qa_hiya.mp4,achier,4,,,
822fdofwrq_hiya.mp4,achievable,4,301761569,capable of existing or taking place or proving true; possible to do,"accomplishable, achievable, doable, realizable"
e3fevw2n3l_hiya.mp4,achieve,4,202450929,"to gain with effort; ""she achieved her goal despite setbacks""","accomplish, achieve, attain, reach"
9x4fvxtiya_hiya.mp4,achilles heel,4,104771895,a seemingly small but actual mortal weakness,Achilles'_heel
h3dbxmf0yf_hiya.mp4,achromatic,4,300373636,"being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light; ""as white as fresh snow""; ""a bride''s white dress""","achromatic, white"
fry9x2suuc_hiya.mp4,acid,4,113771163,any of various water-soluble compounds having a sour taste and capable of turning litmus red and reacting with a base to form a salt,acid
pkjmxfdfmc_hiya.mp4,acid reflux,4,,,
b4uy1vinrf_hiya.mp4,acidified,4,,,
9zzefkxtuk_hiya.mp4,acidity,4,104731490,the property of being acidic,"acidity, sour, sourness"
rnemwskgzg_hiya.mp4,acknowledge,4,200790973,"declare to be true or admit the existence or reality or truth of; ""He admitted his errors""; ""She acknowledged that she might have forgotten""","acknowledge, admit"
ihpug6xygs_hiya.mp4,acne,4,113414652,an inflammatory disease involving the sebaceous glands of the skin; characterized by papules or pustules or comedones,acne
dpdpgnn7od_hiya.mp4,acoustic,4,102584012,a remedy for hearing loss or deafness,acoustic
abpjeci4iy_hiya.mp4,acquaint,4,200871438,"cause to come to know personally; ""permit me to acquaint you with my son""; ""introduce the new neighbors to the community""","acquaint, introduce, present"
g6lpbwif8c_hiya.mp4,acquaintance,4,105480192,personal knowledge or information about someone or something,"acquaintance, conversance, conversancy, familiarity"
llfildxy96_hiya.mp4,acquiesce,4,200778182,"to agree or express agreement; ""The Maestro assented to the request for an encore""","accede, acquiesce, assent"
cwiyvywgox_hiya.mp4,acquirable,4,300187598,capable of being acquired,acquirable
ppnxovokjo_hiya.mp4,acquire,9,200578275,"acquire or gain knowledge or skills; ""She learned dancing from her sister""; ""I learned Sanskrit""; ""Children acquire language at an amazing rate""","acquire, larn, learn"
mvvmkmkuby_hiya.mp4,acquire,4,202147191,"come into the possession of something concrete or abstract; ""She got a lot of paintings from her uncle""; ""They acquired a new pet""; ""Get your results the next day""; ""Get permission to take a few days off from work""","acquire, get"
fxzhhuzfbo_hiya.mp4,acquirer,4,107907974,a credit card processing bank; merchants receive credit for credit card receipts less a processing fee,"acquirer, merchant_bank"
